1.data,2.data,3.data,4.data,5.data,6.data,7.data
0.75,0.85,0.96,0.85,0.64,,0.61
0.64,0.73,0.84,0.73,0.53,0.5,0.52
0.64,0.73,0.85,0.73,0.53,0.5,0.52
0.64,0.73,0.86,0.73,0.53,0.5,0.52
0.88,1.0,1.0,1.0,0.73,0.92,0.71
0.88,1.0,1.0,1.0,0.73,0.97,0.77
0.9,1.0,1.0,1.0,0.73,1.0,0.83
0.73,0.83,0.91,0.83,0.62,0.57,0.59
0.73,0.83,0.91,0.83,0.62,0.75,0.59
0.73,0.83,0.91,0.83,0.62,0.95,0.59
0.62,0.7,0.8,0.71,0.52,0.49,0.5
0.62,0.7,0.81,0.71,0.52,0.49,0.5
0.62,0.7,0.81,0.71,0.52,0.49,0.5
0.89,1.0,1.0,1.0,0.74,0.93,0.72
0.89,1.0,1.0,1.0,0.74,0.98,0.79
0.92,1.0,1.0,1.0,0.74,1.0,0.84
0.74,0.84,0.94,0.84,0.63,0.58,0.6
0.74,0.84,0.94,0.84,0.63,0.76,0.6
0.74,0.84,0.94,0.84,0.63,0.96,0.6
0.63,0.71,0.82,0.72,0.53,0.5,0.51
0.63,0.71,0.83,0.72,0.53,0.5,0.51
0.63,0.71,0.83,0.72,0.53,0.5,0.51
0.89,1.0,1.0,1.0,0.76,0.94,0.73
0.9,1.0,1.0,1.0,0.76,0.99,0.8
0.93,1.0,1.0,1.0,0.76,1.0,0.85
0.75,0.85,0.96,0.85,0.64,0.59,0.61
0.75,0.85,0.96,0.85,0.64,0.77,0.61
0.75,0.85,0.96,0.85,0.64,0.98,0.61
0.64,0.73,0.84,0.73,0.53,0.5,0.52
0.64,0.73,0.85,0.73,0.53,0.5,0.52
0.64,0.73,0.86,0.73,0.53,0.5,0.52
0.94,1.0,,,0.74,,0.83
1.0,1.0,,,0.74,,0.92
1.0,1.0,,,0.74,,0.96
0.77,0.84,1.0,1.0,0.63,1.0,0.6
0.77,0.84,,,0.63,,0.6
0.77,0.84,,,0.63,,0.6
0.65,0.72,0.9,0.85,0.53,0.49,0.51
0.65,0.72,0.91,0.85,0.53,0.49,0.51
0.65,0.72,0.91,0.85,0.53,0.49,0.51
0.94,1.0,,,0.75,,0.84
1.0,1.0,,,0.75,,0.93
1.0,1.0,,,0.75,,0.97
0.78,0.85,1.0,1.0,0.64,1.0,0.61
0.78,0.85,,,0.64,,0.61
0.78,0.85,,,0.64,,0.61
0.66,0.73,0.93,0.87,0.53,0.5,0.52
0.66,0.73,0.94,0.87,0.53,0.5,0.52
0.66,0.73,0.94,0.87,0.53,0.5,0.52
0.95,1.0,,,0.77,,0.85
1.0,1.0,,,0.77,,0.94
1.0,1.0,,,0.77,,0.98
0.79,0.87,1.0,1.0,0.65,1.0,0.62
0.79,0.87,,,0.65,,0.62
0.79,0.87,,,0.65,,0.62
0.67,0.74,0.95,0.88,0.54,0.51,0.53
0.67,0.74,0.96,0.88,0.54,0.51,0.53
0.67,0.74,0.97,0.88,0.54,0.51,0.53
0.93,1.0,,,0.74,1.0,0.75
1.0,1.0,,,0.74,,0.86
1.0,1.0,,,0.74,,0.91
0.77,0.84,1.0,1.0,0.63,0.68,0.6
0.77,0.84,1.0,1.0,0.63,1.0,0.6
0.77,0.84,,,0.63,,0.6
0.65,0.72,0.9,0.85,0.53,0.49,0.51
0.65,0.72,0.91,0.85,0.53,0.49,0.51
0.65,0.72,0.91,0.85,0.53,0.49,0.51
0.94,1.0,,,0.75,1.0,0.76
1.0,1.0,,,0.75,,0.87
1.0,1.0,,,0.75,,0.92
0.78,0.85,1.0,1.0,0.64,0.69,0.61
0.78,0.85,1.0,1.0,0.64,1.0,0.61
0.78,0.85,,,0.64,,0.61
0.66,0.73,0.92,0.87,0.53,0.5,0.52
0.66,0.73,0.93,0.87,0.53,0.5,0.52
0.66,0.73,0.94,0.87,0.53,0.5,0.52
0.94,1.0,,,0.77,1.0,0.77
1.0,1.0,,,0.77,,0.88
1.0,1.0,,,0.77,,0.93
0.79,0.87,1.0,1.0,0.65,0.7,0.62
0.79,0.87,1.0,1.0,0.65,1.0,0.62
0.79,0.87,,,0.65,,0.62
0.67,0.74,0.95,0.88,0.54,0.51,0.53
0.67,0.74,0.96,0.88,0.54,0.51,0.53
0.67,0.74,0.96,0.88,0.54,0.51,0.53
0.93,1.0,,1.0,0.74,0.95,0.72
0.97,1.0,,,0.74,1.0,0.8
1.0,1.0,,,0.74,,0.86
0.77,0.84,1.0,1.0,0.63,0.58,0.6
0.77,0.84,1.0,1.0,0.63,0.81,0.6
0.77,0.84,1.0,1.0,0.63,1.0,0.6
0.65,0.72,0.9,0.85,0.53,0.49,0.51
0.65,0.72,0.9,0.85,0.53,0.49,0.51
0.65,0.72,0.91,0.85,0.53,0.49,0.51
0.94,1.0,,1.0,0.75,0.96,0.73
0.98,1.0,,,0.75,1.0,0.81
1.0,1.0,,,0.75,,0.87
0.78,0.85,1.0,1.0,0.64,0.59,0.61
0.78,0.85,1.0,1.0,0.64,0.82,0.61
0.78,0.85,1.0,1.0,0.64,1.0,0.61
0.66,0.73,0.92,0.87,0.53,0.5,0.52
0.66,0.73,0.93,0.87,0.53,0.5,0.52
0.66,0.73,0.93,0.87,0.53,0.5,0.52
0.94,1.0,,1.0,0.77,0.97,0.74
1.0,1.0,,,0.77,1.0,0.83
1.0,1.0,,,0.77,,0.88
0.79,0.87,1.0,1.0,0.65,0.59,0.62
0.79,0.87,1.0,1.0,0.65,0.84,0.62
0.79,0.87,1.0,1.0,0.65,1.0,0.62
0.67,0.74,0.94,0.88,0.54,0.51,0.53
0.67,0.74,0.95,0.88,0.54,0.51,0.53
0.67,0.74,0.96,0.88,0.54,0.51,0.53
1.0,1.0,,,0.75,,0.86
1.0,1.0,,,0.75,,0.94
1.0,1.0,,,0.75,,0.98
0.8,0.85,,,0.64,,0.61
0.8,0.85,,,0.64,,0.61
0.8,0.85,,,0.64,,0.63
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,,,0.53,0.5,0.52
0.69,0.73,,,0.53,0.5,0.52
1.0,1.0,,,0.77,,0.87
1.0,1.0,,,0.77,,0.96
1.0,1.0,,,0.77,,1.0
0.82,0.87,,,0.65,,0.61
0.82,0.87,,,0.65,,0.61
0.82,0.87,,,0.65,,0.64
0.7,0.74,1.0,1.0,0.54,0.5,0.52
0.7,0.74,,,0.54,0.5,0.52
0.7,0.74,,,0.54,0.5,0.52
1.0,1.0,,,0.78,,0.88
1.0,1.0,,,0.78,,0.97
1.0,1.0,,,0.78,,1.0
0.83,0.88,,,0.66,,0.62
0.83,0.88,,,0.66,,0.62
0.83,0.88,,,0.66,,0.65
0.71,0.75,1.0,1.0,0.55,0.51,0.53
0.71,0.75,,,0.55,0.51,0.53
0.71,0.75,,,0.55,0.51,0.53
1.0,1.0,,,0.75,,0.79
1.0,1.0,,,0.75,,0.89
1.0,1.0,,,0.75,,0.93
0.8,0.85,,,0.64,0.78,0.61
0.8,0.85,,,0.64,,0.61
0.8,0.85,,,0.64,,0.61
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,,,0.53,0.5,0.52
1.0,1.0,,,0.77,,0.79
1.0,1.0,,,0.77,,0.9
1.0,1.0,,,0.77,,0.95
0.82,0.87,,,0.65,0.79,0.61
0.82,0.87,,,0.65,,0.61
0.82,0.87,,,0.65,,0.61
0.7,0.74,1.0,1.0,0.54,0.5,0.52
0.7,0.74,1.0,1.0,0.54,0.5,0.52
0.7,0.74,,,0.54,0.5,0.52
1.0,1.0,,,0.78,,0.8
1.0,1.0,,,0.78,,0.91
1.0,1.0,,,0.78,,0.96
0.83,0.88,,,0.66,0.8,0.62
0.83,0.88,,,0.66,,0.62
0.83,0.88,,,0.66,,0.62
0.71,0.75,1.0,1.0,0.55,0.51,0.53
0.71,0.75,1.0,1.0,0.55,0.51,0.53
0.71,0.75,,,0.55,0.51,0.53
0.97,1.0,,,0.75,1.0,0.73
1.0,1.0,,,0.75,,0.83
1.0,1.0,,,0.75,,0.88
0.8,0.85,,,0.64,0.58,0.61
0.8,0.85,,,0.64,0.88,0.61
0.8,0.85,,,0.64,,0.61
0.69,0.73,0.99,1.0,0.53,0.5,0.52
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.98,1.0,,,0.77,1.0,0.74
1.0,1.0,,,0.77,,0.84
1.0,1.0,,,0.77,,0.89
0.82,0.87,,,0.65,0.59,0.61
0.82,0.87,,,0.65,0.89,0.61
0.82,0.87,,,0.65,,0.61
0.7,0.74,1.0,1.0,0.54,0.5,0.52
0.7,0.74,1.0,1.0,0.54,0.5,0.52
0.7,0.74,1.0,1.0,0.54,0.5,0.52
0.99,1.0,,,0.78,1.0,0.75
1.0,1.0,,,0.78,,0.85
1.0,1.0,,,0.78,,0.91
0.83,0.88,,,0.66,0.6,0.62
0.83,0.88,,,0.66,0.9,0.62
0.83,0.88,,,0.66,,0.62
0.71,0.75,1.0,1.0,0.55,0.51,0.53
0.71,0.75,1.0,1.0,0.55,0.51,0.53
0.71,0.75,1.0,1.0,0.55,0.51,0.53
0.87,0.99,0.97,0.98,0.71,0.99,0.79
0.92,1.0,,1.0,0.71,,0.88
0.99,1.0,,1.0,0.71,,0.92
0.72,0.82,0.89,0.81,0.61,0.89,0.58
0.72,0.82,0.89,0.81,0.61,,0.58
0.72,0.82,0.89,0.81,0.61,,0.58
0.61,0.7,0.79,0.69,0.51,0.48,0.5
0.61,0.7,0.79,0.69,0.51,0.48,0.5
0.61,0.7,0.8,0.69,0.51,0.48,0.5
0.88,1.0,1.0,1.0,0.73,1.0,0.8
0.94,1.0,,1.0,0.73,,0.89
1.0,1.0,,1.0,0.73,,0.93
0.73,0.83,0.91,0.83,0.62,0.9,0.59
0.73,0.83,0.91,0.83,0.62,,0.59
0.73,0.83,0.91,0.83,0.62,,0.59
0.62,0.71,0.81,0.71,0.52,0.49,0.51
0.62,0.71,0.81,0.71,0.52,0.49,0.51
0.62,0.71,0.82,0.71,0.52,0.49,0.51
0.88,1.0,1.0,1.0,0.75,1.0,0.8
0.95,1.0,,1.0,0.75,,0.9
1.0,1.0,,1.0,0.75,,0.94
0.74,0.84,0.93,0.84,0.63,0.91,0.6
0.74,0.84,0.94,0.84,0.63,,0.6
0.74,0.84,0.94,0.84,0.63,,0.6
0.63,0.72,0.83,0.72,0.52,0.5,0.51
0.63,0.72,0.83,0.72,0.52,0.5,0.51
0.63,0.72,0.84,0.72,0.52,0.5,0.51
0.87,0.99,0.97,0.98,0.71,0.95,0.71
0.87,0.99,0.97,0.98,0.71,0.99,0.82
0.94,0.99,,1.0,0.71,,0.87
0.72,0.82,0.89,0.81,0.61,0.57,0.58
0.72,0.82,0.89,0.81,0.61,0.93,0.58
0.72,0.82,0.89,0.81,0.61,,0.58
0.61,0.7,0.78,0.69,0.51,0.48,0.5
0.61,0.7,0.79,0.69,0.51,0.48,0.5
0.61,0.7,0.79,0.69,0.51,0.48,0.5
0.88,1.0,1.0,1.0,0.73,0.96,0.72
0.88,1.0,1.0,1.0,0.73,1.0,0.83
0.96,1.0,,1.0,0.73,,0.88
0.73,0.83,0.91,0.83,0.62,0.58,0.59
0.73,0.83,0.91,0.83,0.62,0.94,0.59
0.73,0.83,0.91,0.83,0.62,,0.59
0.62,0.71,0.8,0.71,0.52,0.49,0.51
0.62,0.71,0.81,0.71,0.52,0.49,0.51
0.62,0.71,0.81,0.71,0.52,0.49,0.51
0.88,1.0,1.0,1.0,0.75,0.97,0.72
0.9,1.0,1.0,1.0,0.75,1.0,0.84
0.97,1.0,,1.0,0.75,,0.89
0.74,0.84,0.93,0.84,0.63,0.59,0.6
0.74,0.84,0.93,0.84,0.63,0.95,0.6
0.74,0.84,0.94,0.84,0.63,,0.6
0.63,0.72,0.82,0.72,0.52,0.5,0.51
0.63,0.72,0.83,0.72,0.52,0.5,0.51
0.63,0.72,0.84,0.72,0.52,0.5,0.51
0.87,0.99,0.97,0.98,0.71,0.91,0.7
0.87,0.99,0.97,0.98,0.71,0.96,0.76
0.89,0.99,0.97,0.98,0.71,0.99,0.82
0.72,0.82,0.89,0.81,0.61,0.57,0.58
0.72,0.82,0.89,0.81,0.61,0.74,0.58
0.72,0.82,0.89,0.81,0.61,0.94,0.58
0.61,0.7,0.78,0.69,0.51,0.48,0.5
0.61,0.7,0.78,0.69,0.51,0.48,0.5
0.61,0.7,0.79,0.69,0.51,0.48,0.5
0.88,1.0,1.0,1.0,0.73,0.92,0.71
0.88,1.0,1.0,1.0,0.73,0.97,0.78
0.91,1.0,1.0,1.0,0.73,1.0,0.83
0.73,0.83,0.91,0.83,0.62,0.57,0.59
0.73,0.83,0.91,0.83,0.62,0.75,0.59
0.73,0.83,0.91,0.83,0.62,0.95,0.59
0.62,0.71,0.8,0.71,0.52,0.49,0.51
0.62,0.71,0.8,0.71,0.52,0.49,0.51
0.62,0.71,0.81,0.71,0.52,0.49,0.51
0.88,1.0,1.0,1.0,0.75,0.93,0.72
0.89,1.0,1.0,1.0,0.75,0.98,0.79
0.92,1.0,1.0,1.0,0.75,1.0,0.84
0.74,0.84,0.93,0.84,0.63,0.58,0.6
0.74,0.84,0.93,0.84,0.63,0.76,0.6
0.74,0.84,0.94,0.84,0.63,0.96,0.6
0.63,0.72,0.81,0.72,0.52,0.5,0.51
0.63,0.72,0.82,0.72,0.52,0.5,0.51
0.63,0.72,0.83,0.72,0.52,0.5,0.51
0.93,1.0,,,0.73,,0.82
1.0,1.0,,,0.73,,0.9
1.0,1.0,,,0.73,,0.94
0.76,0.83,0.97,0.98,0.62,0.99,0.59
0.76,0.83,,,0.62,,0.59
0.76,0.83,,,0.62,,0.59
0.65,0.71,0.88,0.84,0.52,0.49,0.5
0.65,0.71,0.88,0.84,0.52,0.49,0.5
0.65,0.71,0.89,0.84,0.52,0.49,0.5
0.93,1.0,,,0.74,,0.83
1.0,1.0,,,0.74,,0.92
1.0,1.0,,,0.74,,0.96
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.77,0.85,,,0.63,,0.6
0.77,0.85,,,0.63,,0.6
0.66,0.72,0.9,0.85,0.53,0.49,0.51
0.66,0.72,0.91,0.85,0.53,0.49,0.51
0.66,0.72,0.91,0.85,0.53,0.49,0.51
0.94,1.0,,,0.76,,0.84
1.0,1.0,,,0.76,,0.93
1.0,1.0,,,0.76,,0.97
0.78,0.86,1.0,1.0,0.64,1.0,0.61
0.78,0.86,,,0.64,,0.61
0.78,0.86,,,0.64,,0.61
0.67,0.73,0.93,0.87,0.53,0.5,0.52
0.67,0.73,0.93,0.87,0.53,0.5,0.52
0.67,0.73,0.94,0.87,0.53,0.5,0.52
0.92,1.0,,,0.73,1.0,0.74
1.0,1.0,,,0.73,,0.85
1.0,1.0,,,0.73,,0.89
0.76,0.83,0.97,0.98,0.62,0.67,0.59
0.76,0.83,0.97,0.98,0.62,0.99,0.59
0.76,0.83,,,0.62,,0.59
0.65,0.71,0.87,0.84,0.52,0.49,0.5
0.65,0.71,0.88,0.84,0.52,0.49,0.5
0.65,0.71,0.88,0.84,0.52,0.49,0.5
0.93,1.0,,,0.74,1.0,0.75
1.0,1.0,,,0.74,,0.86
1.0,1.0,,,0.74,,0.91
0.77,0.85,1.0,1.0,0.63,0.68,0.6
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.77,0.85,,,0.63,,0.6
0.66,0.72,0.9,0.85,0.53,0.49,0.51
0.66,0.72,0.9,0.85,0.53,0.49,0.51
0.66,0.72,0.91,0.85,0.53,0.49,0.51
0.93,1.0,,,0.76,1.0,0.76
1.0,1.0,,,0.76,,0.87
1.0,1.0,,,0.76,,0.92
0.78,0.86,1.0,1.0,0.64,0.69,0.61
0.78,0.86,1.0,1.0,0.64,1.0,0.61
0.78,0.86,,,0.64,,0.61
0.67,0.73,0.92,0.87,0.53,0.5,0.52
0.67,0.73,0.93,0.87,0.53,0.5,0.52
0.67,0.73,0.93,0.87,0.53,0.5,0.52
0.92,1.0,,1.0,0.73,0.94,0.71
0.96,1.0,,,0.73,1.0,0.79
1.0,1.0,,,0.73,,0.84
0.76,0.83,0.97,0.98,0.62,0.57,0.59
0.76,0.83,0.97,0.98,0.62,0.8,0.59
0.76,0.83,0.97,0.98,0.62,0.99,0.59
0.65,0.71,0.87,0.84,0.52,0.49,0.5
0.65,0.71,0.88,0.84,0.52,0.49,0.5
0.65,0.71,0.88,0.84,0.52,0.49,0.5
0.93,1.0,,1.0,0.74,0.95,0.72
0.97,1.0,,,0.74,1.0,0.8
1.0,1.0,,,0.74,,0.86
0.77,0.85,1.0,1.0,0.63,0.58,0.6
0.77,0.85,1.0,1.0,0.63,0.81,0.6
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.66,0.72,0.89,0.85,0.53,0.49,0.51
0.66,0.72,0.9,0.85,0.53,0.49,0.51
0.66,0.72,0.91,0.85,0.53,0.49,0.51
0.93,1.0,,1.0,0.76,0.96,0.73
0.99,1.0,,,0.76,1.0,0.81
1.0,1.0,,,0.76,,0.87
0.78,0.86,1.0,1.0,0.64,0.59,0.61
0.78,0.86,1.0,1.0,0.64,0.83,0.61
0.78,0.86,1.0,1.0,0.64,1.0,0.61
0.67,0.73,0.92,0.87,0.53,0.5,0.52
0.67,0.73,0.92,0.87,0.53,0.5,0.52
0.67,0.73,0.93,0.87,0.53,0.5,0.52
1.0,1.0,,,0.74,,0.85
1.0,1.0,,,0.74,,0.93
1.0,1.0,,,0.74,,0.97
0.8,0.85,,,0.63,,0.6
0.8,0.85,,,0.63,,0.6
0.8,0.85,,,0.63,,0.62
0.68,0.72,0.97,0.98,0.53,0.49,0.51
0.68,0.72,,,0.53,0.49,0.51
0.68,0.72,,,0.53,0.49,0.51
1.0,1.0,,,0.75,,0.86
1.0,1.0,,,0.75,,0.94
1.0,1.0,,,0.75,,0.98
0.81,0.86,,,0.64,,0.61
0.81,0.86,,,0.64,,0.61
0.81,0.86,,,0.64,,0.63
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,,,0.53,0.5,0.52
0.69,0.73,,,0.53,0.5,0.52
1.0,1.0,,,0.77,,0.87
1.0,1.0,,,0.77,,0.95
1.0,1.0,,,0.77,,0.99
0.82,0.87,,,0.65,,0.62
0.82,0.87,,,0.65,,0.62
0.82,0.87,,,0.65,,0.64
0.7,0.74,1.0,1.0,0.54,0.51,0.53
0.7,0.74,,,0.54,0.51,0.53
0.7,0.74,,,0.54,0.51,0.53
1.0,1.0,,,0.74,,0.78
1.0,1.0,,,0.74,,0.87
1.0,1.0,,,0.74,,0.92
0.8,0.85,,,0.63,0.77,0.6
0.8,0.85,,,0.63,,0.6
0.8,0.85,,,0.63,,0.6
0.68,0.72,0.97,0.98,0.53,0.49,0.51
0.68,0.72,0.97,0.98,0.53,0.49,0.51
0.68,0.72,,,0.53,0.49,0.51
1.0,1.0,,,0.75,,0.78
1.0,1.0,,,0.75,,0.89
1.0,1.0,,,0.75,,0.93
0.81,0.86,,,0.64,0.78,0.61
0.81,0.86,,,0.64,,0.61
0.81,0.86,,,0.64,,0.61
0.69,0.73,0.99,1.0,0.53,0.5,0.52
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,,,0.53,0.5,0.52
1.0,1.0,,,0.77,,0.79
1.0,1.0,,,0.77,,0.9
1.0,1.0,,,0.77,,0.94
0.82,0.87,,,0.65,0.79,0.62
0.82,0.87,,,0.65,,0.62
0.82,0.87,,,0.65,,0.62
0.7,0.74,1.0,1.0,0.54,0.51,0.53
0.7,0.74,1.0,1.0,0.54,0.51,0.53
0.7,0.74,,,0.54,0.51,0.53
0.96,1.0,,,0.74,1.0,0.72
1.0,1.0,,,0.74,,0.82
1.0,1.0,,,0.74,,0.87
0.8,0.85,,,0.63,0.57,0.6
0.8,0.85,,,0.63,0.87,0.6
0.8,0.85,,,0.63,,0.6
0.68,0.72,0.96,0.98,0.53,0.49,0.51
0.68,0.72,0.97,0.98,0.53,0.49,0.51
0.68,0.72,0.97,0.98,0.53,0.49,0.51
0.97,1.0,,,0.75,1.0,0.73
1.0,1.0,,,0.75,,0.83
1.0,1.0,,,0.75,,0.88
0.81,0.86,,,0.64,0.58,0.61
0.81,0.86,,,0.64,0.88,0.61
0.81,0.86,,,0.64,,0.61
0.69,0.73,0.99,1.0,0.53,0.5,0.52
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.69,0.73,1.0,1.0,0.53,0.5,0.52
0.98,1.0,,,0.77,1.0,0.73
1.0,1.0,,,0.77,,0.84
1.0,1.0,,,0.77,,0.89
0.82,0.87,,,0.65,0.59,0.62
0.82,0.87,,,0.65,0.89,0.62
0.82,0.87,,,0.65,,0.62
0.7,0.74,1.0,1.0,0.54,0.51,0.53
0.7,0.74,1.0,1.0,0.54,0.51,0.53
0.7,0.74,1.0,1.0,0.54,0.51,0.53
0.86,0.98,0.94,0.97,0.7,0.98,0.78
0.91,1.0,,1.0,0.7,,0.87
0.98,1.0,,1.0,0.7,,0.91
0.71,0.81,0.86,0.8,0.6,0.88,0.58
0.71,0.81,0.86,0.8,0.6,,0.58
0.71,0.81,0.86,0.8,0.6,,0.58
0.61,0.69,0.76,0.68,0.5,0.48,0.49
0.61,0.69,0.77,0.68,0.5,0.48,0.49
0.61,0.69,0.78,0.68,0.5,0.48,0.49
0.87,0.99,0.97,0.98,0.72,0.99,0.79
0.93,1.0,,1.0,0.72,,0.88
1.0,1.0,,1.0,0.72,,0.92
0.72,0.83,0.88,0.81,0.61,0.89,0.58
0.72,0.83,0.89,0.81,0.61,,0.58
0.72,0.83,0.89,0.81,0.61,,0.58
0.62,0.7,0.78,0.69,0.51,0.48,0.5
0.62,0.7,0.79,0.69,0.51,0.48,0.5
0.62,0.7,0.8,0.69,0.51,0.48,0.5
0.88,1.0,1.0,1.0,0.73,1.0,0.79
0.94,1.0,,1.0,0.73,,0.89
1.0,1.0,,1.0,0.73,,0.93
0.73,0.84,0.91,0.83,0.62,0.9,0.59
0.73,0.84,0.91,0.83,0.62,,0.59
0.73,0.84,0.91,0.83,0.62,,0.59
0.63,0.71,0.8,0.71,0.52,0.49,0.51
0.63,0.71,0.81,0.71,0.52,0.49,0.51
0.63,0.71,0.82,0.71,0.52,0.49,0.51
0.86,0.98,0.94,0.97,0.7,0.94,0.7
0.86,0.98,0.94,0.97,0.7,0.98,0.81
0.93,0.98,,1.0,0.7,,0.86
0.71,0.81,0.86,0.8,0.6,0.57,0.58
0.71,0.81,0.86,0.8,0.6,0.92,0.58
0.71,0.81,0.86,0.8,0.6,,0.58
0.61,0.69,0.76,0.68,0.5,0.48,0.49
0.61,0.69,0.77,0.68,0.5,0.48,0.49
0.61,0.69,0.77,0.68,0.5,0.48,0.49
0.87,0.99,0.97,0.98,0.72,0.95,0.71
0.87,0.99,0.97,0.98,0.72,0.99,0.82
0.95,1.0,,1.0,0.72,,0.87
0.72,0.83,0.88,0.81,0.61,0.58,0.58
0.72,0.83,0.89,0.81,0.61,0.93,0.58
0.72,0.83,0.89,0.81,0.61,,0.58
0.62,0.7,0.78,0.69,0.51,0.48,0.5
0.62,0.7,0.79,0.69,0.51,0.48,0.5
0.62,0.7,0.79,0.69,0.51,0.48,0.5
0.88,1.0,1.0,1.0,0.73,0.96,0.72
0.89,1.0,1.0,1.0,0.73,1.0,0.83
0.96,1.0,,1.0,0.73,,0.88
0.73,0.84,0.91,0.83,0.62,0.58,0.59
0.73,0.84,0.91,0.83,0.62,0.94,0.59
0.73,0.84,0.91,0.83,0.62,,0.59
0.63,0.71,0.8,0.71,0.52,0.49,0.51
0.63,0.71,0.81,0.71,0.52,0.49,0.51
0.63,0.71,0.81,0.71,0.52,0.49,0.51
0.86,0.98,0.94,0.97,0.7,0.9,0.69
0.86,0.98,0.94,0.97,0.7,0.95,0.75
0.88,0.98,0.94,0.97,0.7,0.98,0.81
0.71,0.81,0.86,0.8,0.6,0.56,0.58
0.71,0.81,0.86,0.8,0.6,0.73,0.58
0.71,0.81,0.86,0.8,0.6,0.93,0.58
0.61,0.69,0.76,0.68,0.5,0.48,0.49
0.61,0.69,0.76,0.68,0.5,0.48,0.49
0.61,0.69,0.77,0.68,0.5,0.48,0.49
0.87,0.99,0.97,0.98,0.72,0.91,0.7
0.87,0.99,0.97,0.98,0.72,0.96,0.77
0.9,0.99,0.97,0.98,0.72,0.99,0.82
0.72,0.83,0.88,0.81,0.61,0.57,0.58
0.72,0.83,0.88,0.81,0.61,0.74,0.58
0.72,0.83,0.89,0.81,0.61,0.94,0.58
0.62,0.7,0.77,0.69,0.51,0.48,0.5
0.62,0.7,0.78,0.69,0.51,0.48,0.5
0.62,0.7,0.79,0.69,0.51,0.48,0.5
0.88,1.0,1.0,1.0,0.73,0.92,0.71
0.88,1.0,1.0,1.0,0.73,0.97,0.78
0.91,1.0,1.0,1.0,0.73,1.0,0.83
0.73,0.84,0.91,0.83,0.62,0.58,0.59
0.73,0.84,0.91,0.83,0.62,0.75,0.59
