1.data,2.data,3.data,4.data,5.data,6.data,7.data
1.0,0.88,1.0,1.0,0.64,0.8,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,,,0.64,1.0,1.0
1.0,0.81,0.99,0.93,0.6,0.54,1.0
1.0,0.81,0.99,0.93,0.6,0.54,1.0
1.0,0.81,0.99,0.93,0.6,0.54,1.0
1.0,0.75,0.96,0.87,0.54,0.5,1.0
1.0,0.75,0.96,0.87,0.54,0.5,1.0
1.0,0.75,0.97,0.87,0.54,0.5,1.0
1.0,0.87,1.0,1.0,0.63,0.79,1.0
1.0,0.87,1.0,1.0,0.63,1.0,1.0
1.0,0.87,1.0,1.0,0.63,1.0,1.0
1.0,0.8,0.98,0.92,0.59,0.53,1.0
1.0,0.8,0.98,0.92,0.59,0.53,1.0
1.0,0.8,0.98,0.92,0.59,0.53,1.0
1.0,0.74,0.95,0.85,0.53,0.5,1.0
1.0,0.74,0.95,0.85,0.53,0.5,1.0
1.0,0.74,0.95,0.85,0.53,0.5,1.0
1.0,0.87,1.0,1.0,0.64,0.8,1.0
1.0,0.87,1.0,1.0,0.64,1.0,1.0
1.0,0.87,1.0,1.0,0.64,1.0,1.0
1.0,0.81,0.98,0.93,0.6,0.54,1.0
1.0,0.81,0.98,0.93,0.6,0.54,1.0
1.0,0.81,0.98,0.93,0.6,0.54,1.0
1.0,0.75,0.95,0.86,0.53,0.5,1.0
1.0,0.75,0.95,0.86,0.53,0.5,1.0
1.0,0.75,0.96,0.86,0.53,0.5,1.0
1.0,0.88,1.0,1.0,0.64,0.8,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.81,0.99,0.93,0.6,0.54,1.0
1.0,0.81,0.99,0.93,0.6,0.54,1.0
1.0,0.81,0.99,0.93,0.6,0.54,1.0
1.0,0.75,0.96,0.87,0.54,0.5,1.0
1.0,0.75,0.96,0.87,0.54,0.5,1.0
1.0,0.75,0.96,0.87,0.54,0.5,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.87,1.0,1.0,0.65,1.0,1.0
1.0,0.87,,,0.65,,1.0
1.0,0.87,,,0.65,,1.0
1.0,0.81,0.98,0.93,0.58,0.55,1.0
1.0,0.81,0.98,0.93,0.58,0.57,1.0
1.0,0.81,,0.93,0.58,0.6,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.88,1.0,1.0,0.65,1.0,1.0
1.0,0.88,,,0.65,,1.0
1.0,0.88,,,0.65,,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.81,0.98,0.93,0.59,0.58,1.0
1.0,0.81,,0.93,0.59,0.61,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.88,1.0,1.0,0.66,1.0,1.0
1.0,0.88,,,0.66,,1.0
1.0,0.88,,,0.66,,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
1.0,0.82,0.99,0.94,0.59,0.58,1.0
1.0,0.82,,0.94,0.59,0.61,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.87,1.0,1.0,0.65,0.84,1.0
1.0,0.87,1.0,1.0,0.65,1.0,1.0
1.0,0.87,,,0.65,1.0,1.0
1.0,0.81,0.97,0.93,0.58,0.55,1.0
1.0,0.81,0.97,0.93,0.58,0.55,1.0
1.0,0.81,0.98,0.93,0.58,0.55,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.88,1.0,1.0,0.65,0.85,1.0
1.0,0.88,1.0,1.0,0.65,1.0,1.0
1.0,0.88,,,0.65,1.0,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.88,1.0,1.0,0.66,0.85,1.0
1.0,0.88,1.0,1.0,0.66,1.0,1.0
1.0,0.88,,,0.66,1.0,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.94,,,0.7,,1.0
1.0,0.87,1.0,1.0,0.65,0.84,1.0
1.0,0.87,1.0,1.0,0.65,1.0,1.0
1.0,0.87,1.0,1.0,0.65,1.0,1.0
1.0,0.81,0.97,0.93,0.58,0.55,1.0
1.0,0.81,0.97,0.93,0.58,0.55,1.0
1.0,0.81,0.97,0.93,0.58,0.55,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.88,1.0,1.0,0.65,0.85,1.0
1.0,0.88,1.0,1.0,0.65,1.0,1.0
1.0,0.88,1.0,1.0,0.65,1.0,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.81,0.98,0.93,0.59,0.55,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.95,,,0.7,,1.0
1.0,0.88,1.0,1.0,0.66,0.85,1.0
1.0,0.88,1.0,1.0,0.66,1.0,1.0
1.0,0.88,1.0,1.0,0.66,1.0,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
1.0,0.82,0.99,0.94,0.59,0.55,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.94,,,0.71,,1.0
,0.94,,,0.71,,1.0
,0.94,,,0.71,,1.0
1.0,0.87,1.0,1.0,0.64,1.0,1.0
1.0,0.87,,,0.64,,1.0
1.0,0.87,,,0.64,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,,,0.64,,1.0
1.0,0.88,,,0.64,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.72,,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,,,0.64,,1.0
1.0,0.88,,,0.64,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.94,,,0.71,,1.0
,0.94,,,0.71,,1.0
,0.94,,,0.71,,1.0
1.0,0.87,1.0,1.0,0.64,0.86,1.0
1.0,0.87,1.0,1.0,0.64,1.0,1.0
1.0,0.87,,,0.64,1.0,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
1.0,0.88,1.0,1.0,0.64,0.88,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,,,0.64,1.0,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
1.0,0.88,1.0,1.0,0.64,0.88,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,,,0.64,1.0,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.94,,,0.71,,1.0
,0.94,,,0.71,,1.0
,0.94,,,0.71,,1.0
1.0,0.87,1.0,1.0,0.64,0.86,1.0
1.0,0.87,1.0,1.0,0.64,1.0,1.0
1.0,0.87,1.0,1.0,0.64,1.0,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
1.0,0.88,1.0,1.0,0.64,0.88,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
,0.95,,,0.71,,1.0
1.0,0.88,1.0,1.0,0.64,0.88,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.88,1.0,1.0,0.64,1.0,1.0
1.0,0.84,0.99,0.99,0.63,0.98,1.0
1.0,0.84,,,0.63,,1.0
1.0,0.84,,,0.63,,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.78,,0.91,0.59,0.52,1.0
1.0,0.72,0.94,0.85,0.53,0.49,1.0
1.0,0.72,0.95,0.85,0.53,0.49,1.0
1.0,0.72,0.95,0.85,0.53,0.49,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.79,,0.92,0.6,0.53,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.79,0.99,0.93,0.6,0.53,1.0
1.0,0.79,0.99,0.93,0.6,0.53,1.0
1.0,0.79,,0.93,0.6,0.53,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.84,0.99,0.99,0.63,0.77,1.0
1.0,0.84,0.99,0.99,0.63,0.98,1.0
1.0,0.84,,,0.63,0.98,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.72,0.94,0.85,0.53,0.49,1.0
1.0,0.72,0.94,0.85,0.53,0.49,1.0
1.0,0.72,0.95,0.85,0.53,0.49,1.0
1.0,0.85,1.0,1.0,0.64,0.78,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.85,,,0.64,1.0,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.85,1.0,1.0,0.64,0.79,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.85,,,0.64,1.0,1.0
1.0,0.79,0.98,0.93,0.6,0.53,1.0
1.0,0.79,0.99,0.93,0.6,0.53,1.0
1.0,0.79,0.99,0.93,0.6,0.53,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.84,0.99,0.99,0.63,0.77,1.0
1.0,0.84,0.99,0.99,0.63,0.98,1.0
1.0,0.84,0.99,0.99,0.63,0.98,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.78,0.97,0.91,0.59,0.52,1.0
1.0,0.72,0.94,0.85,0.53,0.49,1.0
1.0,0.72,0.94,0.85,0.53,0.49,1.0
1.0,0.72,0.94,0.85,0.53,0.49,1.0
1.0,0.85,1.0,1.0,0.64,0.78,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.79,0.98,0.92,0.6,0.53,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.85,1.0,1.0,0.64,0.79,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
1.0,0.79,0.98,0.93,0.6,0.53,1.0
1.0,0.79,0.98,0.93,0.6,0.53,1.0
1.0,0.79,0.99,0.93,0.6,0.53,1.0
1.0,0.73,0.95,0.86,0.54,0.49,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.73,0.96,0.86,0.54,0.49,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.85,0.99,0.99,0.65,0.98,1.0
1.0,0.85,,,0.65,,1.0
1.0,0.85,,,0.65,,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.56,1.0
1.0,0.79,,0.92,0.58,0.59,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.85,1.0,1.0,0.65,1.0,1.0
1.0,0.85,,,0.65,,1.0
1.0,0.85,,,0.65,,1.0
1.0,0.79,0.98,0.93,0.59,0.54,1.0
1.0,0.79,0.98,0.93,0.59,0.56,1.0
1.0,0.79,,0.93,0.59,0.6,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.86,1.0,1.0,0.66,1.0,1.0
1.0,0.86,,,0.66,,1.0
1.0,0.86,,,0.66,,1.0
1.0,0.8,0.98,0.93,0.59,0.54,1.0
1.0,0.8,0.99,0.93,0.59,0.57,1.0
1.0,0.8,,0.93,0.59,0.6,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.85,0.99,0.99,0.65,0.82,1.0
1.0,0.85,0.99,0.99,0.65,0.98,1.0
1.0,0.85,,,0.65,0.98,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.85,1.0,1.0,0.65,0.83,1.0
1.0,0.85,1.0,1.0,0.65,1.0,1.0
1.0,0.85,,,0.65,1.0,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
1.0,0.79,0.98,0.93,0.59,0.54,1.0
1.0,0.79,0.98,0.93,0.59,0.54,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.86,1.0,1.0,0.66,0.83,1.0
1.0,0.86,1.0,1.0,0.66,1.0,1.0
1.0,0.86,,,0.66,1.0,1.0
1.0,0.8,0.98,0.93,0.59,0.54,1.0
1.0,0.8,0.98,0.93,0.59,0.54,1.0
1.0,0.8,0.99,0.93,0.59,0.54,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.85,0.99,0.99,0.65,0.82,1.0
1.0,0.85,0.99,0.99,0.65,0.98,1.0
1.0,0.85,0.99,0.99,0.65,0.98,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.92,,,0.7,,1.0
1.0,0.85,1.0,1.0,0.65,0.83,1.0
1.0,0.85,1.0,1.0,0.65,1.0,1.0
1.0,0.85,1.0,1.0,0.65,1.0,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.93,,,0.7,,1.0
1.0,0.86,1.0,1.0,0.66,0.83,1.0
1.0,0.86,1.0,1.0,0.66,1.0,1.0
1.0,0.86,1.0,1.0,0.66,1.0,1.0
1.0,0.8,0.98,0.93,0.59,0.54,1.0
1.0,0.8,0.98,0.93,0.59,0.54,1.0
1.0,0.8,0.98,0.93,0.59,0.54,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.91,,,0.71,,1.0
,0.91,,,0.71,,1.0
,0.91,,,0.71,,1.0
1.0,0.85,0.99,0.99,0.64,0.98,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.85,,,0.64,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,,,0.64,,1.0
1.0,0.86,,,0.64,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.72,,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,,,0.64,,1.0
1.0,0.86,,,0.64,,1.0
,0.99,,,0.76,,1.0
,0.99,,,0.76,,1.0
,0.99,,,0.76,,1.0
,0.91,,,0.71,,1.0
,0.91,,,0.71,,1.0
,0.91,,,0.71,,1.0
1.0,0.85,0.99,0.99,0.64,0.85,1.0
1.0,0.85,0.99,0.99,0.64,0.98,1.0
1.0,0.85,,,0.64,0.98,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
1.0,0.86,1.0,1.0,0.64,0.86,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,,,0.64,1.0,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
1.0,0.86,1.0,1.0,0.64,0.86,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,,,0.64,1.0,1.0
,0.99,,,0.76,,1.0
,0.99,,,0.76,,1.0
,0.99,,,0.76,,1.0
,0.91,,,0.71,,1.0
,0.91,,,0.71,,1.0
,0.91,,,0.71,,1.0
1.0,0.85,0.99,0.99,0.64,0.85,1.0
1.0,0.85,0.99,0.99,0.64,0.98,1.0
1.0,0.85,0.99,0.99,0.64,0.98,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,1.0,,,0.76,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
1.0,0.86,1.0,1.0,0.64,0.86,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,1.0,,,0.77,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
,0.92,,,0.71,,1.0
1.0,0.86,1.0,1.0,0.64,0.86,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.84,0.98,0.99,0.62,0.98,1.0
1.0,0.84,,,0.62,,1.0
1.0,0.84,,,0.62,,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.78,,0.91,0.58,0.52,1.0
1.0,0.72,0.94,0.84,0.52,0.49,1.0
1.0,0.72,0.94,0.84,0.52,0.49,1.0
1.0,0.72,0.94,0.84,0.52,0.49,1.0
1.0,0.85,0.99,1.0,0.63,1.0,1.0
1.0,0.85,,,0.63,,1.0
1.0,0.85,,,0.63,,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,,0.92,0.58,0.53,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.73,0.95,0.85,0.52,0.49,1.0
1.0,0.85,1.0,1.0,0.63,1.0,1.0
1.0,0.85,,,0.63,,1.0
1.0,0.85,,,0.63,,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.79,,0.92,0.59,0.53,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.84,0.98,0.99,0.62,0.77,1.0
1.0,0.84,0.98,0.99,0.62,0.98,1.0
1.0,0.84,,,0.62,0.98,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.72,0.93,0.84,0.52,0.49,1.0
1.0,0.72,0.94,0.84,0.52,0.49,1.0
1.0,0.72,0.94,0.84,0.52,0.49,1.0
1.0,0.85,0.99,1.0,0.63,0.78,1.0
1.0,0.85,0.99,1.0,0.63,1.0,1.0
1.0,0.85,,,0.63,1.0,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.85,1.0,1.0,0.63,0.79,1.0
1.0,0.85,1.0,1.0,0.63,1.0,1.0
1.0,0.85,,,0.63,1.0,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.84,0.98,0.99,0.62,0.77,1.0
1.0,0.84,0.98,0.99,0.62,0.98,1.0
1.0,0.84,0.98,0.99,0.62,0.98,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.78,0.96,0.91,0.58,0.52,1.0
1.0,0.72,0.93,0.84,0.52,0.49,1.0
1.0,0.72,0.93,0.84,0.52,0.49,1.0
1.0,0.72,0.94,0.84,0.52,0.49,1.0
1.0,0.85,0.99,1.0,0.63,0.78,1.0
1.0,0.85,0.99,1.0,0.63,1.0,1.0
1.0,0.85,0.99,1.0,0.63,1.0,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.79,0.97,0.92,0.58,0.53,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.73,0.94,0.85,0.52,0.49,1.0
1.0,0.85,1.0,1.0,0.63,0.79,1.0
1.0,0.85,1.0,1.0,0.63,1.0,1.0
1.0,0.85,1.0,1.0,0.63,1.0,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.79,0.98,0.92,0.59,0.53,1.0
1.0,0.73,0.94,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.73,0.95,0.85,0.53,0.49,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.85,0.98,0.99,0.64,0.98,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.79,0.96,0.92,0.57,0.56,1.0
1.0,0.79,,0.92,0.57,0.59,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.85,0.99,1.0,0.64,1.0,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.85,,,0.64,,1.0
1.0,0.79,0.97,0.92,0.58,0.54,1.0
1.0,0.79,0.97,0.92,0.58,0.56,1.0
