1.data,2.data,3.data,4.data,5.data,6.data,7.data
0.69,0.78,0.9,0.84,0.57,0.53,0.55
0.69,0.78,0.91,0.84,0.57,0.53,0.55
0.69,0.78,0.91,0.84,0.57,0.53,0.55
0.83,0.91,,,0.67,,0.65
0.83,0.91,,,0.67,,0.69
0.83,0.91,,,0.67,,0.75
0.76,0.84,0.97,0.98,0.62,0.99,0.59
0.76,0.84,,,0.62,,0.59
0.76,0.84,,,0.62,,0.59
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.7,0.77,0.93,0.91,0.56,,0.54
0.84,0.92,,,0.68,,0.65
0.84,0.92,,,0.68,,0.7
0.84,0.92,,,0.68,,0.75
0.77,0.84,0.99,0.99,0.62,0.99,0.6
0.77,0.84,,,0.62,,0.6
0.77,0.84,,,0.62,,0.6
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.7,0.78,0.94,0.91,0.57,,0.55
0.84,0.93,,,0.69,,0.66
0.84,0.93,,,0.69,,0.7
0.84,0.93,,,0.69,,0.76
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.77,0.85,,,0.63,,0.6
0.77,0.85,,,0.63,,0.6
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.71,0.78,0.96,0.92,0.57,,0.55
0.83,0.91,,,0.67,0.99,0.65
0.83,0.91,,,0.67,,0.65
0.83,0.91,,,0.67,,0.69
0.76,0.84,0.97,0.98,0.62,0.87,0.59
0.76,0.84,0.97,0.98,0.62,0.99,0.59
0.76,0.84,,,0.62,,0.59
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.84,0.92,,,0.68,0.99,0.65
0.84,0.92,,,0.68,,0.65
0.84,0.92,,,0.68,,0.7
0.77,0.84,0.99,0.99,0.62,0.88,0.6
0.77,0.84,0.99,0.99,0.62,0.99,0.6
0.77,0.84,,,0.62,,0.6
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.84,0.93,,,0.69,1.0,0.66
0.84,0.93,,,0.69,,0.66
0.84,0.93,,,0.69,,0.7
0.77,0.85,1.0,1.0,0.63,0.88,0.6
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.77,0.85,,,0.63,,0.6
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.83,0.91,,,0.67,0.93,0.65
0.83,0.91,,,0.67,0.99,0.65
0.83,0.91,,,0.67,,0.65
0.76,0.84,0.97,0.98,0.62,0.76,0.59
0.76,0.84,0.97,0.98,0.62,0.9,0.59
0.76,0.84,0.97,0.98,0.62,0.99,0.59
0.7,0.77,0.92,0.91,0.56,0.53,0.54
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.7,0.77,0.93,0.91,0.56,0.53,0.54
0.84,0.92,,,0.68,0.94,0.65
0.84,0.92,,,0.68,1.0,0.65
0.84,0.92,,,0.68,,0.65
0.77,0.84,0.99,0.99,0.62,0.76,0.6
0.77,0.84,0.99,0.99,0.62,0.9,0.6
0.77,0.84,0.99,0.99,0.62,0.99,0.6
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.7,0.78,0.94,0.91,0.57,0.53,0.55
0.84,0.93,,,0.69,0.95,0.66
0.84,0.93,,,0.69,1.0,0.66
0.84,0.93,,,0.69,,0.66
0.77,0.85,1.0,1.0,0.63,0.77,0.6
0.77,0.85,1.0,1.0,0.63,0.91,0.6
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.71,0.78,0.95,0.92,0.57,0.53,0.55
0.85,0.92,,,0.68,,0.65
0.85,0.92,,,0.68,,0.71
0.91,0.92,,,0.68,,0.77
0.78,0.84,,,0.62,,0.59
0.78,0.84,,,0.62,,0.59
0.78,0.84,,,0.62,,0.59
0.72,0.78,0.97,0.98,0.57,0.53,0.55
0.72,0.78,,,0.57,0.53,0.55
0.72,0.78,,,0.57,,0.55
0.86,0.93,,,0.68,,0.66
0.86,0.93,,,0.68,,0.72
0.91,0.93,,,0.68,,0.77
0.79,0.85,,,0.63,,0.6
0.79,0.85,,,0.63,,0.6
0.79,0.85,,,0.63,,0.6
0.72,0.78,0.99,0.99,0.57,0.53,0.55
0.72,0.78,,,0.57,0.53,0.55
0.72,0.78,,,0.57,,0.55
0.87,0.94,,,0.69,,0.66
0.87,0.94,,,0.69,,0.72
0.92,0.94,,,0.69,,0.78
0.79,0.86,,,0.63,,0.6
0.79,0.86,,,0.63,,0.6
0.79,0.86,,,0.63,,0.6
0.73,0.79,1.0,1.0,0.58,0.54,0.56
0.73,0.79,,,0.58,0.54,0.56
0.73,0.79,,,0.58,,0.56
0.85,0.92,,,0.68,,0.65
0.85,0.92,,,0.68,,0.65
0.85,0.92,,,0.68,,0.71
0.78,0.84,,,0.62,0.91,0.59
0.78,0.84,,,0.62,,0.59
0.78,0.84,,,0.62,,0.59
0.72,0.78,0.97,0.98,0.57,0.53,0.55
0.72,0.78,0.97,0.98,0.57,0.53,0.55
0.72,0.78,,,0.57,,0.55
0.86,0.93,,,0.68,,0.66
0.86,0.93,,,0.68,,0.66
0.86,0.93,,,0.68,,0.72
0.79,0.85,,,0.63,0.91,0.6
0.79,0.85,,,0.63,,0.6
0.79,0.85,,,0.63,,0.6
0.72,0.78,0.98,0.99,0.57,0.53,0.55
0.72,0.78,0.99,0.99,0.57,0.53,0.55
0.72,0.78,,,0.57,,0.55
0.87,0.94,,,0.69,,0.66
0.87,0.94,,,0.69,,0.66
0.87,0.94,,,0.69,,0.72
0.79,0.86,,,0.63,0.92,0.6
0.79,0.86,,,0.63,,0.6
0.79,0.86,,,0.63,,0.6
0.73,0.79,1.0,1.0,0.58,0.54,0.56
0.73,0.79,1.0,1.0,0.58,0.54,0.56
0.73,0.79,,,0.58,,0.56
0.85,0.92,,,0.68,0.98,0.65
0.85,0.92,,,0.68,,0.65
0.85,0.92,,,0.68,,0.66
0.78,0.84,,,0.62,0.79,0.59
0.78,0.84,,,0.62,0.93,0.59
0.78,0.84,,,0.62,,0.59
0.72,0.78,0.97,0.98,0.57,0.53,0.55
0.72,0.78,0.97,0.98,0.57,0.53,0.55
0.72,0.78,0.97,0.98,0.57,0.53,0.55
0.86,0.93,,,0.68,0.99,0.66
0.86,0.93,,,0.68,,0.66
0.86,0.93,,,0.68,,0.66
0.79,0.85,,,0.63,0.8,0.6
0.79,0.85,,,0.63,0.93,0.6
0.79,0.85,,,0.63,,0.6
0.72,0.78,0.98,0.99,0.57,0.53,0.55
0.72,0.78,0.98,0.99,0.57,0.53,0.55
0.72,0.78,0.99,0.99,0.57,0.53,0.55
0.87,0.94,,,0.69,1.0,0.66
0.87,0.94,,,0.69,,0.66
0.87,0.94,,,0.69,,0.67
0.79,0.86,,,0.63,0.8,0.6
0.79,0.86,,,0.63,0.94,0.6
0.79,0.86,,,0.63,,0.6
0.73,0.79,1.0,1.0,0.58,0.54,0.56
0.73,0.79,1.0,1.0,0.58,0.54,0.56
0.73,0.79,1.0,1.0,0.58,0.54,0.56
