1.data,2.data,3.data,4.data,5.data,6.data,7.data
0.99,0.84,0.99,0.99,0.63,0.88,0.99
0.99,0.84,0.99,0.99,0.63,0.99,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
1.0,0.85,1.0,1.0,0.64,0.89,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
0.99,0.78,0.95,0.92,0.58,0.54,1.0
0.99,0.78,0.95,0.92,0.58,0.54,1.0
1.0,0.86,1.0,1.0,0.64,0.89,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
0.99,0.84,0.99,0.99,0.63,0.77,0.99
0.99,0.84,0.99,0.99,0.63,0.91,0.99
0.99,0.84,0.99,0.99,0.63,0.99,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
1.0,0.85,1.0,1.0,0.64,0.78,1.0
1.0,0.85,1.0,1.0,0.64,0.91,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
0.99,0.78,0.95,0.92,0.58,0.54,1.0
0.99,0.78,0.95,0.92,0.58,0.54,1.0
0.99,0.78,0.95,0.92,0.58,0.54,1.0
1.0,0.86,1.0,1.0,0.64,0.78,1.0
1.0,0.86,1.0,1.0,0.64,0.92,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.79,0.96,0.93,0.59,0.54,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
1.0,0.79,0.97,0.93,0.59,0.54,1.0
0.99,0.78,0.99,0.99,0.58,0.54,0.99
1.0,0.79,1.0,1.0,0.59,0.54,1.0
1.0,0.8,1.0,1.0,0.59,0.54,1.0
0.99,0.78,0.98,0.99,0.58,0.54,0.99
0.99,0.78,0.99,0.99,0.58,0.54,0.99
1.0,0.79,1.0,1.0,0.59,0.54,1.0
1.0,0.79,1.0,1.0,0.59,0.54,1.0
1.0,0.8,1.0,1.0,0.59,0.54,1.0
1.0,0.8,1.0,1.0,0.59,0.54,1.0
0.99,0.78,0.98,0.99,0.58,0.54,0.99
0.99,0.78,0.98,0.99,0.58,0.54,0.99
0.99,0.78,0.99,0.99,0.58,0.54,0.99
1.0,0.79,1.0,1.0,0.59,0.54,1.0
1.0,0.79,1.0,1.0,0.59,0.54,1.0
1.0,0.79,1.0,1.0,0.59,0.54,1.0
1.0,0.8,1.0,1.0,0.59,0.54,1.0
1.0,0.8,1.0,1.0,0.59,0.54,1.0
1.0,0.8,1.0,1.0,0.59,0.54,1.0
0.99,0.91,0.97,0.98,0.67,0.99,0.99
0.98,0.83,0.93,0.9,0.62,0.95,0.99
0.98,0.77,0.88,0.83,0.57,0.53,0.99
0.99,0.92,0.99,0.99,0.68,0.99,0.99
0.99,0.84,0.94,0.91,0.63,0.96,0.99
0.98,0.77,0.89,0.83,0.57,0.53,0.99
1.0,0.92,1.0,1.0,0.69,1.0,1.0
1.0,0.85,0.95,0.91,0.63,0.96,1.0
0.99,0.78,0.91,0.84,0.58,0.54,1.0
0.99,0.91,0.97,0.98,0.67,0.96,0.99
0.99,0.91,0.97,0.98,0.67,0.99,0.99
0.98,0.83,0.93,0.9,0.62,0.84,0.99
0.98,0.83,0.93,0.9,0.62,0.96,0.99
0.98,0.77,0.88,0.83,0.57,0.53,0.99
0.98,0.77,0.88,0.83,0.57,0.53,0.99
0.99,0.92,0.99,0.99,0.68,0.96,0.99
0.99,0.92,0.99,0.99,0.68,0.99,0.99
0.99,0.84,0.94,0.91,0.63,0.85,0.99
0.99,0.84,0.94,0.91,0.63,0.96,0.99
0.98,0.77,0.89,0.83,0.57,0.53,0.99
0.98,0.77,0.89,0.83,0.57,0.53,0.99
1.0,0.92,1.0,1.0,0.69,0.97,1.0
1.0,0.92,1.0,1.0,0.69,1.0,1.0
1.0,0.85,0.95,0.91,0.63,0.85,1.0
1.0,0.85,0.95,0.91,0.63,0.97,1.0
0.99,0.78,0.9,0.84,0.58,0.54,1.0
0.99,0.78,0.91,0.84,0.58,0.54,1.0
0.99,0.91,0.97,0.98,0.67,0.92,0.99
0.99,0.91,0.97,0.98,0.67,0.96,0.99
0.99,0.91,0.97,0.98,0.67,0.99,0.99
0.98,0.83,0.93,0.9,0.62,0.73,0.99
0.98,0.83,0.93,0.9,0.62,0.87,0.99
0.98,0.83,0.93,0.9,0.62,0.96,0.99
0.98,0.77,0.88,0.83,0.57,0.53,0.99
0.98,0.77,0.88,0.83,0.57,0.53,0.99
0.98,0.77,0.88,0.83,0.57,0.53,0.99
0.99,0.92,0.99,0.99,0.68,0.93,0.99
0.99,0.92,0.99,0.99,0.68,0.96,0.99
0.99,0.92,0.99,0.99,0.68,0.99,0.99
0.99,0.84,0.94,0.91,0.63,0.73,0.99
0.99,0.84,0.94,0.91,0.63,0.88,0.99
0.99,0.84,0.94,0.91,0.63,0.97,0.99
0.98,0.77,0.89,0.83,0.57,0.53,0.99
0.98,0.77,0.89,0.83,0.57,0.53,0.99
0.98,0.77,0.89,0.83,0.57,0.53,0.99
1.0,0.92,1.0,1.0,0.69,0.93,1.0
1.0,0.92,1.0,1.0,0.69,0.97,1.0
1.0,0.92,1.0,1.0,0.69,1.0,1.0
1.0,0.85,0.95,0.91,0.63,0.74,1.0
1.0,0.85,0.95,0.91,0.63,0.88,1.0
1.0,0.85,0.95,0.91,0.63,0.97,1.0
0.99,0.78,0.9,0.84,0.58,0.54,1.0
0.99,0.78,0.91,0.84,0.58,0.54,1.0
0.99,0.78,0.91,0.84,0.58,0.54,1.0
0.99,0.84,0.97,0.98,0.63,0.99,0.99
0.98,0.77,0.93,0.91,0.57,0.53,0.99
0.99,0.85,0.99,0.99,0.63,0.99,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
1.0,0.85,1.0,1.0,0.64,1.0,1.0
0.99,0.79,0.95,0.92,0.58,0.54,1.0
0.99,0.84,0.97,0.98,0.63,0.88,0.99
0.99,0.84,0.97,0.98,0.63,0.99,0.99
0.98,0.77,0.93,0.91,0.57,0.53,0.99
0.98,0.77,0.93,0.91,0.57,0.53,0.99
0.99,0.85,0.99,0.99,0.63,0.88,0.99
0.99,0.85,0.99,0.99,0.63,0.99,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
1.0,0.85,1.0,1.0,0.64,0.89,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
0.99,0.79,0.95,0.92,0.58,0.54,1.0
0.99,0.79,0.95,0.92,0.58,0.54,1.0
0.99,0.84,0.97,0.98,0.63,0.77,0.99
0.99,0.84,0.97,0.98,0.63,0.9,0.99
0.99,0.84,0.97,0.98,0.63,0.99,0.99
0.98,0.77,0.92,0.91,0.57,0.53,0.99
0.98,0.77,0.93,0.91,0.57,0.53,0.99
0.98,0.77,0.93,0.91,0.57,0.53,0.99
0.99,0.85,0.99,0.99,0.63,0.77,0.99
0.99,0.85,0.99,0.99,0.63,0.91,0.99
0.99,0.85,0.99,0.99,0.63,0.99,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
0.99,0.78,0.94,0.91,0.58,0.53,0.99
1.0,0.85,1.0,1.0,0.64,0.78,1.0
1.0,0.85,1.0,1.0,0.64,0.91,1.0
1.0,0.85,1.0,1.0,0.64,1.0,1.0
0.99,0.79,0.95,0.92,0.58,0.54,1.0
0.99,0.79,0.95,0.92,0.58,0.54,1.0
0.99,0.79,0.95,0.92,0.58,0.54,1.0
0.99,0.78,0.97,0.98,0.58,0.53,0.99
0.99,0.79,0.99,0.99,0.58,0.54,0.99
1.0,0.79,1.0,1.0,0.58,0.54,1.0
0.99,0.78,0.97,0.98,0.58,0.53,0.99
0.99,0.78,0.97,0.98,0.58,0.53,0.99
0.99,0.79,0.98,0.99,0.58,0.54,0.99
0.99,0.79,0.99,0.99,0.58,0.54,0.99
1.0,0.79,1.0,1.0,0.58,0.54,1.0
1.0,0.79,1.0,1.0,0.58,0.54,1.0
0.99,0.78,0.97,0.98,0.58,0.53,0.99
0.99,0.78,0.97,0.98,0.58,0.53,0.99
0.99,0.78,0.97,0.98,0.58,0.53,0.99
0.99,0.79,0.98,0.99,0.58,0.54,0.99
0.99,0.79,0.98,0.99,0.58,0.54,0.99
0.99,0.79,0.99,0.99,0.58,0.54,0.99
1.0,0.79,1.0,1.0,0.58,0.54,1.0
1.0,0.79,1.0,1.0,0.58,0.54,1.0
1.0,0.79,1.0,1.0,0.58,0.54,1.0
